train_id,ticker_id,t,momentum,ratio,sm_momentum,sm_ratio,class_label,happens_within,cross_threshold_from_above,cross_threshold_from_below,trending_down_and_above,trending_up_and_below,troughs,peaks
297,1,2024-02-01,99.92626,100.947878,99.714779,99.089615,,19,0,0,0,1,0,0
1244,5,2024-02-01,99.732992,102.200069,99.873103,100.70036,,286,1,0,0,0,0,0
1753,6,2024-02-02,100.367622,99.25917,99.609712,99.341317,,258,0,1,0,1,0,0
963,1,2024-02-02,100.176123,101.187693,99.965349,99.183902,,15,0,0,0,1,0,0
1373,3,2024-02-02,100.049822,99.336136,100.700276,100.22099,,223,0,0,0,0,0,2
1365,2,2024-02-02,100.13515,99.52392,99.359889,100.446859,,286,1,0,0,0,0,0
1001,4,2024-02-02,99.77869,99.982176,100.434235,99.900135,,7,0,0,0,0,0,0
368,5,2024-02-05,98.778684,100.945648,98.970115,100.205429,,272,1,0,0,0,0,0
315,4,2024-02-05,99.884722,100.031469,100.364759,99.90556,,60,0,0,0,0,0,1
1018,6,2024-02-05,100.268311,99.226197,99.905543,99.448164,,15,0,0,0,1,0,0
1795,1,2024-02-05,100.442858,101.491106,100.046748,99.220148,,154,0,1,0,0,0,0
381,2,2024-02-05,99.99855,99.406332,98.961863,100.205429,,278,1,0,0,0,0,0
1425,6,2024-02-06,100.155609,99.160326,100.253794,99.605206,,216,0,1,0,0,0,0
411,4,2024-02-06,99.977414,100.085243,100.343002,99.927605,,67,0,0,1,0,0,0
469,2,2024-02-06,99.806734,99.205358,98.650672,99.971369,,2,0,0,0,0,0,0
651,5,2024-02-07,98.651936,100.366345,98.325401,99.697158,,217,1,0,0,0,0,0
1925,6,2024-02-07,100.148012,99.182987,100.762109,99.86799,,220,0,1,0,0,0,0
127,4,2024-02-07,100.102365,100.175939,100.445085,100.006455,,4,0,0,0,0,0,0
508,2,2024-02-07,99.708213,99.06562,98.309136,99.697158,,223,1,0,0,0,0,0
1875,3,2024-02-07,100.188952,99.571066,100.301544,100.180277,,11,0,0,1,0,0,0
479,5,2024-02-08,98.299348,99.735354,98.245897,99.516588,,3,0,0,0,0,0,0
590,6,2024-02-08,100.409347,99.485516,101.173836,100.129495,,222,0,1,0,0,0,0
1813,3,2024-02-08,99.994768,99.450338,100.072592,100.098508,,17,0,0,1,0,0,0
781,3,2024-02-09,99.557563,99.118884,99.824835,99.988125,,164,1,0,0,0,0,0
1788,5,2024-02-09,98.365473,99.480566,98.615015,99.541202,,1345,0,1,0,3,4,0
437,2,2024-02-09,99.646652,98.894876,98.602349,99.541202,,1369,0,1,0,3,4,0
378,3,2024-02-12,99.152838,98.753036,99.800776,99.962558,,6,0,0,0,0,0,0
1780,4,2024-02-12,100.68923,100.75494,100.530977,100.170622,,53,0,1,0,0,0,0
1804,5,2024-02-12,98.23741,99.035696,98.86668,99.542064,,23,0,0,0,3,0,0
94,6,2024-02-12,100.365394,99.579949,101.216025,100.353442,,4,0,0,0,0,0,0
301,3,2024-02-13,98.722191,98.313675,99.484322,99.796341,LL,163,1,0,0,0,0,0
1906,4,2024-02-13,100.83497,100.959828,100.54721,100.225122,,7,0,0,0,0,0,0
1826,6,2024-02-13,100.505884,99.798286,101.177271,100.441143,,4,0,0,0,0,0,0
406,5,2024-02-13,98.402341,98.873947,99.228119,99.616332,,303,0,1,0,2,0,0
619,1,2024-02-14,100.087804,101.343879,101.328648,100.388021,,449,0,0,3,0,0,0
1228,3,2024-02-14,98.503531,97.976398,99.182975,99.610324,,3,0,0,0,0,0,0
1477,4,2024-02-14,100.342731,100.701801,100.414213,100.210141,,175,1,0,1,0,0,1
916,5,2024-02-14,98.99883,99.192772,99.720914,99.783735,,290,0,1,0,1,0,0
1246,2,2024-02-14,100.02131,99.161709,99.721992,99.783735,,290,0,1,0,1,0,0
92,6,2024-02-14,100.458683,99.846439,100.68529,100.309726,,408,1,0,2,0,0,0
150,4,2024-02-15,99.935907,100.441348,100.282146,100.184114,,20,0,0,1,0,0,0
1341,1,2024-02-15,100.22904,101.504331,100.906557,100.30304,,296,1,0,2,0,0,0
1213,6,2024-02-15,100.387911,99.860757,100.188139,100.133479,,227,1,0,1,0,0,0
1899,3,2024-02-16,98.451803,97.536513,99.499044,99.626238,,201,0,0,0,2,0,0
1900,2,2024-02-16,100.190085,99.344085,100.146624,99.964407,,2,0,0,0,0,0,0
270,4,2024-02-16,99.632494,100.203764,100.235644,100.187332,,27,0,0,1,0,0,0
1644,5,2024-02-16,99.48768,99.412328,100.140334,99.964407,,2,0,0,0,0,0,0
1817,1,2024-02-16,99.815905,101.128506,100.476603,100.177894,,294,1,0,1,0,0,0
497,4,2024-02-20,99.356075,99.945555,100.250985,100.21591,,26,0,0,1,0,0,0
1859,6,2024-02-20,100.446433,100.063993,100.054643,100.103839,,15,0,0,1,0,0,0
279,3,2024-02-20,98.364138,97.26271,99.719659,99.688358,,180,0,1,0,1,0,0
772,1,2024-02-20,99.399034,100.674348,100.429168,100.197462,HL,12,0,0,1,0,0,0
1619,5,2024-02-20,99.557944,99.388763,100.092242,99.954644,,126,0,0,0,0,0,1
1527,6,2024-02-21,100.464157,100.169383,99.817504,99.99694,,181,1,0,0,0,0,0
1346,5,2024-02-21,99.759771,99.516193,100.036539,99.93713,HL,4,0,0,0,0,0,0
61,1,2024-02-21,99.105683,100.270266,100.35429,100.199899,,15,0,0,1,0,0,0
1705,4,2024-02-22,99.40933,99.780353,100.115572,100.188638,,19,0,0,1,0,0,0
1495,6,2024-02-22,100.445569,100.239929,99.882679,100.013047,,101,0,0,0,0,1,0
1928,1,2024-02-22,98.911277,99.913528,100.18951,100.153157,,17,0,0,1,0,0,0
23,5,2024-02-22,100.074409,99.80038,99.894016,99.873682,,141,1,0,0,0,0,0
1148,3,2024-02-22,99.921078,98.07175,100.422283,100.007371,,5,0,0,0,0,0,0
333,6,2024-02-23,100.251328,100.121255,100.023858,100.070816,,138,0,1,0,0,0,0
907,2,2024-02-23,99.969603,99.182521,99.708183,99.777065,,6,0,0,0,0,0,0
188,1,2024-02-23,98.904365,99.710044,100.035139,100.097153,,19,0,0,1,0,0,0
115,4,2024-02-23,99.478964,99.751998,100.189075,100.234475,,32,0,0,1,0,0,0
440,1,2024-02-26,99.065847,99.67359,100.028734,100.098084,,19,0,0,1,0,0,0
770,5,2024-02-26,100.774525,100.62531,99.420351,99.617084,,150,1,0,0,0,0,0
120,2,2024-02-26,99.951021,99.156865,99.417694,99.617084,,150,1,0,0,0,0,0
1269,5,2024-02-27,100.945581,100.956002,99.399365,99.558328,,6,0,0,0,0,0,0
1868,6,2024-02-27,99.956266,99.893028,100.168106,100.151578,,9,0,0,0,0,0,0
223,3,2024-02-27,101.46086,99.398033,100.78361,100.344325,,207,0,0,0,0,0,2
1159,6,2024-02-28,99.65527,99.568574,100.231471,100.19712,,7,0,0,0,0,0,0
93,2,2024-02-28,100.102908,99.308569,99.331793,99.477567,,7,0,0,0,0,0,0
189,4,2024-02-28,99.62592,99.689045,100.365982,100.389886,,7,0,0,0,0,0,0
684,1,2024-02-28,99.428091,99.743575,99.981762,100.069601,,80,0,0,0,0,1,0
201,3,2024-02-28,101.572772,99.684419,100.796396,100.419133,,5,0,0,0,0,0,0
1662,4,2024-02-29,99.643581,99.651293,100.232986,100.359196,,84,0,0,1,0,0,1
735,1,2024-02-29,99.513395,99.726102,100.100086,100.125106,,122,0,1,0,0,0,0
1392,2,2024-02-29,100.18809,99.416304,99.37496,99.441625,,157,0,0,0,0,2,0
217,6,2024-02-29,99.574172,99.418618,100.134061,100.171776,,75,0,0,0,0,0,1
634,1,2024-03-01,99.727838,99.852854,100.099883,100.134587,,87,0,0,0,0,0,1
1530,2,2024-03-01,100.119955,99.380332,99.69358,99.53763,,230,0,1,0,1,0,0
1336,5,2024-03-01,100.501117,100.912066,99.69285,99.53763,,230,0,1,0,1,0,0
1134,6,2024-03-01,99.465572,99.224591,100.010726,100.125715,,62,0,0,1,0,0,0
1315,3,2024-03-01,101.4013,99.964565,100.370643,100.352858,,176,1,0,1,0,0,0
166,4,2024-03-01,99.679814,99.629847,100.061149,100.298527,,8,0,0,1,0,0,0
1463,2,2024-03-04,99.908711,99.182169,100.16984,99.734215,,177,0,1,0,0,0,0
1611,4,2024-03-04,99.449298,99.413874,99.922829,100.238977,,119,1,0,0,0,0,0
1019,3,2024-03-04,101.422521,100.17527,100.012874,100.215634,,12,0,0,1,0,0,0
1744,4,2024-03-05,99.20315,99.155434,99.797144,100.173514,,6,0,0,0,0,0,0
281,3,2024-03-05,101.324997,100.298741,99.802507,100.117728,,169,1,0,0,0,0,0
245,6,2024-03-05,99.145766,98.663853,99.34512,99.782448,,157,1,0,0,0,0,0
1762,1,2024-03-05,100.219248,100.301722,100.082431,100.141793,,5,0,0,0,0,0,0
199,5,2024-03-05,101.144342,101.812509,100.437063,99.87866,,2,0,0,0,0,0,0
1368,2,2024-03-05,99.652058,98.897145,100.447042,99.87866,,2,0,0,0,0,0,0
1570,3,2024-03-06,101.138056,100.340493,99.594823,100.003035,,6,0,0,0,0,0,0
837,6,2024-03-06,99.019928,98.372313,99.148958,99.634246,LL,7,0,0,0,0,0,0
1550,1,2024-03-06,100.349505,100.473479,99.8238,100.027048,,77,1,0,0,0,0,0
1782,4,2024-03-06,99.048725,98.932619,99.684629,100.103495,,5,0,0,0,0,0,0
1850,5,2024-03-06,101.729218,102.662595,100.790013,100.084371,,181,0,1,0,0,0,0
1030,6,2024-03-07,98.913001,98.077516,99.12989,99.553076,,4,0,0,0,0,0,0
102,5,2024-03-07,101.721906,102.994809,100.889979,100.200909,,3,0,0,0,0,0,0
636,2,2024-03-07,99.116734,98.149342,100.905586,100.200909,LL,3,0,0,0,0,0,0
313,1,2024-03-07,100.360023,100.549042,99.639464,99.925368,,7,0,0,0,0,0,0
1467,3,2024-03-07,101.181563,100.532439,99.53745,99.941839,,6,0,0,0,0,0,0
1687,4,2024-03-07,98.913016,98.703354,99.854103,100.157655,,72,0,0,0,0,1,0
1585,2,2024-03-08,99.098164,97.964214,100.868848,100.261484,,203,0,0,0,0,0,2
1389,6,2024-03-08,98.847995,97.806856,99.070512,99.451308,,4,0,0,0,0,0,0
814,5,2024-03-08,101.884518,103.510858,100.853692,100.261484,HH,203,0,0,0,0,0,2
287,3,2024-03-08,101.408055,100.870955,99.604223,99.934566,,82,0,0,0,0,1,0
654,1,2024-03-08,100.162561,100.417506,99.687353,99.917936,,57,0,0,0,0,1,0
1894,4,2024-03-08,98.761139,98.444365,99.940058,100.186816,,76,0,0,0,1,0,0
1528,6,2024-03-11,98.849655,97.593517,99.167152,99.418121,,158,0,0,0,0,2,0
1127,5,2024-03-11,101.871377,103.870229,100.648833,100.238826,,219,0,0,2,0,0,0
38,2,2024-03-11,99.217409,97.917673,100.661443,100.238826,,219,0,0,2,0,0,0
800,2,2024-03-12,99.225526,97.779224,100.514219,100.226721,,17,0,0,2,0,0,0
1286,4,2024-03-12,99.140695,98.407903,99.893322,100.154042,,17,0,0,0,1,0,0
787,3,2024-03-13,101.477121,101.512664,99.824208,99.965353,,17,0,0,0,1,0,0
393,1,2024-03-13,100.09668,100.389175,99.131264,99.53542,,4,0,0,0,0,0,0
1642,5,2024-03-13,101.226243,103.846363,100.282186,100.166025,,180,1,0,1,0,0,0
1229,4,2024-03-13,99.364863,98.457997,99.839796,100.120353,,6,0,0,0,0,0,0
647,3,2024-03-14,101.49438,101.734229,99.806739,99.942861,,14,0,0,0,1,0,0
1147,1,2024-03-14,100.199698,100.511377,98.879805,99.343139,,137,1,0,0,0,0,0
1905,2,2024-03-14,99.432687,97.718691,100.165479,100.132807,,16,0,0,1,0,0,0
1919,5,2024-03-14,100.587256,103.392041,100.158957,100.132807,,16,0,0,1,0,0,0
1509,2,2024-03-15,99.760512,97.948587,99.747593,99.951505,,171,1,0,0,0,0,0
1022,1,2024-03-15,100.231595,100.58108,98.68013,99.154086,,3,0,0,0,0,0,0
703,6,2024-03-15,100.308049,98.580413,100.131216,99.693554,,171,0,1,0,0,0,0
1911,3,2024-03-15,101.316761,101.807672,100.090553,100.061637,HH,163,0,1,0,0,1,0
141,4,2024-03-15,99.777435,98.614613,99.80337,100.066349,HL,39,0,0,0,0,1,0
1471,2,2024-03-18,100.234415,98.390487,99.425117,99.779626,,186,1,0,0,0,0,0
480,4,2024-03-18,100.150672,98.860826,99.754778,100.027271,,12,0,0,0,0,0,0
1539,5,2024-03-18,98.811035,101.525173,99.427683,99.779626,,186,1,0,0,0,0,0
928,3,2024-03-18,101.377692,102.041139,100.198549,100.121622,,5,0,0,0,0,0,0
1831,1,2024-03-18,100.110833,100.50315,98.873537,99.133121,,258,0,0,0,0,3,0
1366,6,2024-03-18,100.833366,99.185809,100.284013,99.77799,,5,0,0,0,0,0,0
397,3,2024-03-19,101.342443,102.208985,100.075597,100.081331,,79,0,0,0,0,0,1
862,4,2024-03-19,100.375241,99.047698,99.690512,99.976584,,6,0,0,0,0,0,0
334,6,2024-03-19,101.247793,99.778837,100.298738,99.810321,,6,0,0,0,0,0,0
468,5,2024-03-19,97.750761,100.161605,99.462708,99.747903,,226,0,0,0,0,2,0
623,4,2024-03-20,100.633134,99.290047,99.728803,99.968998,,14,0,0,0,0,0,0
503,2,2024-03-20,101.278483,99.654087,99.401844,99.6752,LH,4,0,0,0,0,0,0
760,6,2024-03-20,101.508506,100.292948,100.149523,99.766347,,84,0,0,0,0,0,1
859,1,2024-03-20,99.889815,100.306498,99.637595,99.323059,,232,0,1,0,1,0,0
1407,3,2024-03-21,100.648094,102.021915,100.265911,100.186081,,10,0,0,0,0,0,0
562,4,2024-03-21,100.859998,99.544809,99.823255,99.991333,,37,0,0,0,1,0,0
1089,5,2024-03-21,96.183597,97.445341,99.306379,99.578518,,4,0,0,0,0,0,0
1023,2,2024-03-21,101.637661,100.272368,99.302305,99.578518,,4,0,0,0,0,0,0
616,2,2024-03-22,101.553058,100.496145,99.560404,99.640271,,241,0,1,0,1,0,0
1719,5,2024-03-22,96.08799,96.635993,99.56131,99.640271,,241,0,1,0,1,0,0
1153,6,2024-03-22,101.598423,100.991796,99.707225,99.567001,,7,0,0,0,0,0,0
1765,1,2024-03-22,99.749581,100.101838,100.399009,99.666002,,3,0,0,0,0,0,0
505,3,2024-03-22,100.024264,101.629165,100.053081,100.108888,,67,0,0,1,0,0,0
1838,6,2024-03-25,101.225083,100.90473,99.508319,99.448904,,8,0,0,0,0,0,0
1006,3,2024-03-25,99.416909,101.162864,99.864038,100.024678,,129,1,0,0,0,0,0
1592,4,2024-03-25,100.791666,99.748571,99.805528,99.947411,,17,0,0,0,1,0,0
823,1,2024-03-25,100.011958,100.320018,100.452838,99.726656,,4,0,0,0,0,0,0
930,1,2024-03-26,100.037993,100.349472,100.547997,99.811516,,195,0,1,0,0,0,0
1164,5,2024-03-26,97.001316,96.197949,99.576186,99.593893,,16,0,0,0,1,0,0
582,6,2024-03-26,100.922014,100.820284,99.56903,99.436311,,75,0,0,0,0,1,0
535,6,2024-03-27,100.578992,100.634836,99.716302,99.469733,,68,0,0,0,1,0,0
742,5,2024-03-27,97.843719,96.499216,99.599795,99.569588,,16,0,0,0,1,0,0
618,2,2024-03-27,100.829411,100.445778,99.599368,99.569588,,16,0,0,0,1,0,0
340,3,2024-03-27,98.193861,99.959855,100.024001,100.094737,,23,0,0,1,0,0,0
1253,1,2024-03-27,99.963236,100.282561,100.525792,99.849096,,229,0,0,0,0,0,2
1075,4,2024-03-27,100.545302,99.761508,100.151057,100.098101,,3,0,0,0,0,0,0
713,5,2024-03-28,98.883987,97.157952,99.610563,99.541252,,13,0,0,0,0,0,0
633,3,2024-03-28,97.940187,99.517116,99.98388,100.078706,,47,1,0,0,0,0,0
798,4,2024-03-28,100.418328,99.740595,100.251481,100.159735,,8,0,0,0,0,0,0
284,1,2024-03-28,99.808915,100.122295,100.517287,99.891264,,5,0,0,0,0,0,0
196,3,2024-04-01,97.721385,99.067807,99.925567,100.050583,,14,0,0,0,0,0,0
615,1,2024-04-01,99.834343,100.11413,100.585412,99.96901,,5,0,0,0,0,0,0
1766,6,2024-04-01,99.989558,100.182727,99.775991,99.455501,,19,0,0,0,1,0,0
844,1,2024-04-02,99.840643,100.091447,100.583938,100.019699,,7,0,0,0,0,0,0
1596,2,2024-04-02,99.980675,99.828642,99.832808,99.589244,,21,0,0,0,1,0,0
1522,3,2024-04-02,97.791033,98.808203,100.023374,100.091498,HL,68,0,1,0,0,0,0
1793,6,2024-04-02,99.776695,99.956846,99.945327,99.517078,,12,0,0,0,1,0,0
653,2,2024-04-03,99.648275,99.4761,100.078688,99.690291,,107,0,1,0,0,0,0
685,5,2024-04-03,100.217622,98.116221,100.073232,99.690291,,107,0,1,0,0,0,0
278,3,2024-04-03,98.31292,98.899233,100.009642,100.087937,,89,0,0,0,0,0,1
298,4,2024-04-03,100.298663,99.794073,100.250753,100.228714,,5,0,0,0,0,0,0
1109,4,2024-04-04,100.155378,99.72735,100.232489,100.242639,,66,0,0,1,0,0,0
1681,3,2024-04-04,98.864833,99.084462,100.073705,100.120108,LH,14,0,0,0,0,0,0
404,5,2024-04-04,100.559254,98.510253,100.073054,99.697435,,73,0,0,0,0,0,1
705,5,2024-04-05,100.683001,98.744361,100.169689,99.750328,,7,0,0,0,0,0,0
1542,3,2024-04-05,99.353568,99.298096,99.93549,100.061797,,83,1,0,0,0,0,0
338,4,2024-04-05,100.106468,99.711809,100.07564,100.189122,,8,0,0,1,0,0,0
1052,1,2024-04-05,100.50938,100.749403,99.958743,99.841491,,151,1,0,0,0,0,0
861,2,2024-04-08,99.797287,99.365419,100.088675,99.7249,,7,0,0,0,0,0,0
514,4,2024-04-08,100.088693,99.712916,100.074098,100.195862,,17,0,0,1,0,0,0
391,3,2024-04-08,99.755719,99.513914,100.14625,100.157161,,129,0,1,0,0,1,0
603,5,2024-04-08,100.976965,99.179313,100.083096,99.7249,,7,0,0,0,0,0,0
1768,6,2024-04-08,99.181014,98.916443,100.497534,99.815134,,5,0,0,0,0,0,0
1117,1,2024-04-08,100.574182,100.909131,99.876955,99.80016,,4,0,0,0,0,0,0
1562,5,2024-04-09,101.176406,99.573304,100.069339,99.726474,,69,0,0,1,0,0,0
743,4,2024-04-09,100.246874,99.843283,100.01106,100.173254,,14,0,0,1,0,0,0
16,1,2024-04-09,100.507443,100.948291,99.824473,99.765675,,6,0,0,0,0,0,0
1103,2,2024-04-09,100.007214,99.545366,100.074747,99.726474,,69,0,0,1,0,0,0
416,3,2024-04-09,99.771589,99.492784,100.222701,100.207032,,16,0,0,0,0,0,0
194,3,2024-04-10,99.691429,99.401059,100.106329,100.17192,,40,0,0,0,0,0,1
943,4,2024-04-10,100.249595,99.878879,100.024023,100.181305,,19,0,0,1,0,0,0
550,6,2024-04-10,99.181803,98.617689,100.301506,99.807151,,71,0,0,1,0,0,0
1195,5,2024-04-11,100.58342,99.357326,100.246181,99.823055,,12,0,0,0,0,0,0
1210,4,2024-04-11,100.281681,99.936871,99.880414,100.116106,,165,1,0,0,0,0,1
1106,3,2024-04-11,99.571876,99.26855,99.88629,100.077533,,77,1,0,0,0,0,0
826,5,2024-04-12,100.087972,98.950526,100.419577,99.927243,,6,0,0,0,0,0,0
1578,6,2024-04-12,99.238495,98.379902,99.431854,99.409146,LL,157,1,0,0,0,0,0
1167,4,2024-04-12,100.228244,99.935127,99.902377,100.117149,,84,0,0,0,0,1,0
1401,2,2024-04-12,100.42655,100.112518,100.429337,99.927243,LH,6,0,0,0,0,0,0
645,1,2024-04-12,100.705266,101.484798,99.662084,99.617135,,64,0,0,0,0,1,0
1473,5,2024-04-15,99.584026,98.442725,100.434115,99.971212,,10,0,0,0,0,0,0
1697,3,2024-04-15,100.038614,99.53225,99.509594,99.864283,,17,0,0,0,0,0,0
606,2,2024-04-15,100.564264,100.338161,100.444057,99.971212,,10,0,0,0,0,0,0
1886,6,2024-04-16,99.958925,98.85233,99.443104,99.309032,,188,0,0,0,0,2,0
1502,4,2024-04-16,100.187555,99.981731,100.058828,100.188814,,8,0,0,0,0,0,0
1572,2,2024-04-16,100.573918,100.455813,100.479902,100.026344,,8,0,0,0,0,0,0
460,2,2024-04-17,100.565491,100.556388,100.395796,100.028369,,81,0,0,1,0,0,1
434,3,2024-04-17,100.031827,99.568492,99.261357,99.644052,,9,0,0,0,0,0,0
30,4,2024-04-17,100.331396,100.115177,99.978555,100.156702,,150,1,0,0,1,0,0
151,1,2024-04-17,100.386431,101.535394,100.018341,99.71665,,116,0,1,0,0,0,0
295,3,2024-04-18,99.679886,99.306431,99.313638,99.606237,,153,0,0,0,0,2,0
1582,2,2024-04-18,100.573048,100.672317,100.287523,100.01191,,13,0,0,1,0,0,0
1783,1,2024-04-18,100.180443,101.398787,100.17745,99.794386,,4,0,0,0,0,0,0
72,5,2024-04-18,99.447776,97.919014,100.279502,100.01191,,13,0,0,1,0,0,0
1094,4,2024-04-18,100.503646,100.289798,99.931891,100.13363,,10,0,0,0,0,0,0
936,3,2024-04-19,99.108604,98.83071,99.613713,99.689951,,241,0,1,0,1,0,0
711,6,2024-04-19,101.617106,100.909455,100.474464,99.731697,,3,0,0,0,0,0,0
1535,5,2024-04-22,99.853289,98.160024,99.955835,99.889141,,110,1,0,0,0,0,0
1033,6,2024-04-22,101.914649,101.540048,100.739051,99.898538,,193,0,1,0,0,0,0
272,4,2024-04-22,100.716578,100.618188,99.762137,100.037896,,10,0,0,0,0,0,0
1549,2,2024-04-23,100.593654,101.040835,99.788642,99.806192,,4,0,0,0,0,0,0
306,3,2024-04-23,98.45009,98.031918,99.976955,99.807526,,17,0,0,0,1,0,0
1149,1,2024-04-23,99.636875,100.77856,99.890948,99.725182,,113,1,0,0,0,0,0
899,4,2024-04-24,100.463894,100.604373,99.819566,100.0297,,10,0,0,0,0,0,0
183,2,2024-04-24,100.598552,101.159934,99.761561,99.776122,,6,0,0,0,0,0,0
296,5,2024-04-24,100.211304,98.499498,99.759997,99.776122,,6,0,0,0,0,0,0
1073,1,2024-04-24,99.438419,100.513245,99.826886,99.68645,,3,0,0,0,0,0,0
749,6,2024-04-25,101.871002,102.534067,101.073049,100.265242,,159,0,1,0,0,0,0
491,3,2024-04-25,99.102916,98.134576,100.80818,100.22402,,176,0,1,0,0,0,0
621,1,2024-04-26,99.082969,99.896574,99.744007,99.617726,,5,0,0,0,0,0,0
1060,6,2024-04-26,101.895465,102.929433,101.170366,100.405195,,3,0,0,0,0,0,0
812,2,2024-04-26,100.065631,100.80192,99.221223,99.456885,,3,0,0,0,0,0,0
816,5,2024-04-26,100.197517,98.521461,99.226292,99.456885,,3,0,0,0,0,0,0
1432,3,2024-04-26,99.396113,98.232337,101.121294,100.443578,,194,0,1,0,0,0,0
810,2,2024-04-29,99.781735,100.513604,99.194248,99.378917,,5,0,0,0,0,0,0
1703,3,2024-04-30,99.877236,98.46364,101.41546,100.792389,,4,0,0,0,0,0,0
1931,6,2024-04-30,101.158618,102.848668,100.945305,100.48792,,398,1,0,2,0,0,0
442,5,2024-04-30,100.424699,98.870684,99.110502,99.269277,,5,0,0,0,0,0,0
761,4,2024-04-30,99.863615,100.278886,100.085709,100.177056,,7,0,0,0,0,0,0
725,2,2024-04-30,99.770471,100.459286,99.103994,99.269277,,5,0,0,0,0,0,0
1119,5,2024-05-01,100.552555,99.084465,99.135099,99.205665,,143,0,0,0,0,2,0
1436,2,2024-05-01,99.722641,100.364281,99.128897,99.205665,,143,0,0,0,0,2,0
1170,3,2024-05-01,99.656666,98.281948,101.312506,100.867122,LL,310,0,0,0,0,0,3
1271,1,2024-05-01,98.758044,98.972359,100.538496,100.014801,,144,0,1,0,0,0,0
1267,5,2024-05-02,100.479643,99.113579,99.567808,99.33616,LL,221,0,1,0,1,0,0
356,1,2024-05-02,99.002087,98.991546,100.770697,100.172278,,3,0,0,0,0,0,0
631,6,2024-05-03,98.687852,100.40338,99.794967,100.133946,,218,1,0,0,0,0,0
607,5,2024-05-03,100.587302,99.317239,100.259047,99.625646,,171,0,1,0,0,0,0
941,3,2024-05-03,99.766685,98.260253,99.969864,100.416461,,480,2,0,0,0,0,0
192,2,2024-05-03,100.025663,100.589606,100.266812,99.625646,,171,0,1,0,0,0,0
1545,2,2024-05-06,100.164348,100.740392,100.74136,99.870233,,192,0,1,0,0,0,0
884,5,2024-05-06,100.707758,99.555155,100.727769,99.870233,,192,0,1,0,0,0,0
1124,1,2024-05-06,99.626123,99.321655,101.019959,100.436499,,135,0,1,0,0,0,0
1225,6,2024-05-06,98.346218,99.790034,99.464094,99.960097,,230,1,0,0,0,0,0
276,4,2024-05-07,99.329343,99.62154,99.473165,99.832426,,132,1,0,0,0,0,0
1721,2,2024-05-07,100.248903,100.860829,101.083109,100.093665,,210,0,1,0,0,0,0
22,1,2024-05-07,99.865052,99.49256,101.013075,100.522473,,297,0,0,0,0,0,3
767,3,2024-05-07,100.470222,98.769524,98.780625,99.78812,,274,1,0,0,0,0,0
1825,6,2024-05-08,98.932814,99.82592,99.181112,99.717337,,4,0,0,0,0,0,0
563,4,2024-05-08,99.238595,99.462443,99.561185,99.829685,,319,0,1,0,0,2,0
222,5,2024-05-08,100.672236,99.809938,101.145223,100.224446,,2,0,0,0,0,0,0
1211,1,2024-05-09,100.752288,100.405181,100.467529,100.421569,HH,242,1,0,1,0,0,0
1829,4,2024-05-09,99.212638,99.339648,99.486428,99.757472,,69,1,0,0,0,0,0
394,3,2024-05-09,101.520946,99.785099,98.431271,99.393034,,243,1,0,0,0,0,0
523,2,2024-05-09,100.302353,101.017853,101.005404,100.249892,,367,0,0,0,0,0,3
226,6,2024-05-09,99.193387,99.896997,99.220292,99.666401,,210,0,0,0,0,2,0
1328,5,2024-05-09,100.497224,99.754868,100.988571,100.249892,,556,1,0,0,0,0,3
980,5,2024-05-10,99.987718,99.315225,100.682557,100.190811,,281,0,0,2,0,0,0
349,1,2024-05-10,100.763974,100.555379,100.16973,100.321192,,9,0,0,1,0,0,0
501,4,2024-05-10,99.486024,99.436664,99.696165,99.813444,,131,0,1,0,1,0,0
589,6,2024-05-10,99.489672,100.055663,99.639518,99.798451,,269,0,1,0,1,0,0
1605,3,2024-05-10,101.80917,100.214935,98.935713,99.497274,,1574,0,1,0,3,4,0
1922,3,2024-05-13,101.896643,100.533365,99.468883,99.658443,,333,0,1,0,2,0,0
1205,5,2024-05-13,99.420731,98.720603,100.447352,100.138972,,246,1,0,1,0,0,0
716,6,2024-05-13,99.729225,100.211561,99.905296,99.894134,,9,0,0,0,1,0,0
747,4,2024-05-13,99.829686,99.623317,99.750396,99.813901,,15,0,0,0,1,0,0
31,4,2024-05-14,99.864253,99.625932,99.78911,99.811681,,20,0,0,0,1,0,0
1872,1,2024-05-14,101.244532,101.361522,99.024604,99.74541,,2,0,0,0,0,0,0
1138,3,2024-05-14,102.217981,101.044103,99.700102,99.723003,,326,0,1,0,1,0,0
1674,2,2024-05-14,100.317439,101.266089,100.466844,100.18293,,11,0,0,1,0,0,0
1658,5,2024-05-14,98.926054,98.09756,100.456623,100.18293,,12,0,0,1,0,0,0
121,2,2024-05-15,100.196771,101.198606,100.754614,100.358319,,124,0,1,0,0,0,0
1409,1,2024-05-15,100.982788,101.326754,98.80185,99.557127,,233,1,0,0,0,0,0
733,6,2024-05-15,100.010033,100.434269,99.598141,99.726304,,9,0,0,0,0,0,0
1180,5,2024-05-16,99.878566,98.758871,100.885801,100.492323,,14,0,0,0,0,0,0
1730,3,2024-05-16,102.465023,101.897938,99.978343,99.81161,,18,0,0,0,1,0,0
1736,4,2024-05-16,99.828538,99.52746,99.6802,99.713503,,54,0,0,0,0,1,0
560,6,2024-05-16,100.097394,100.529765,99.607066,99.696911,HH,44,0,0,0,0,1,0
